"Date","Price","Open","High","Low","Change %"
"Jul 29, 2014","1.256","1.256","1.256","1.256","-2.71%"
"Jul 28, 2014","1.291","1.291","1.291","1.291","0.47%"
"Jul 27, 2014","1.285","1.285","1.285","1.285","-0.54%"
"Jul 25, 2014","1.292","1.292","1.292","1.292","-1.97%"
"Jul 24, 2014","1.318","1.318","1.318","1.318","1.93%"
"Jul 23, 2014","1.293","1.293","1.293","1.293","-1.60%"
"Jul 22, 2014","1.314","1.314","1.314","1.314","1.23%"
"Jul 21, 2014","1.298","1.298","1.298","1.298","-1.14%"
"Jul 20, 2014","1.313","1.313","1.313","1.313","-0.08%"
"Jul 18, 2014","1.314","1.314","1.314","1.314","-0.38%"
"Jul 17, 2014","1.319","1.319","1.319","1.319","-3.09%"
"Jul 16, 2014","1.361","1.361","1.361","1.361","-1.31%"
"Jul 15, 2014","1.379","1.379","1.379","1.379","-0.43%"
"Jul 14, 2014","1.385","1.385","1.385","1.385","0.22%"
"Jul 12, 2014","1.382","1.382","1.382","1.382","0.14%"
"Jul 11, 2014","1.380","1.380","1.380","1.380","0.15%"
"Jul 10, 2014","1.378","1.378","1.378","1.378","-1.43%"
"Jul 09, 2014","1.398","1.398","1.398","1.398","0.58%"
"Jul 08, 2014","1.390","1.390","1.390","1.390","-2.80%"
"Jul 07, 2014","1.430","1.430","1.430","1.430","-0.14%"
"Jul 05, 2014","1.432","1.432","1.432","1.432","-0.42%"
"Jul 04, 2014","1.438","1.438","1.438","1.438","-1.84%"
"Jul 03, 2014","1.465","1.465","1.465","1.465","-0.27%"
"Jul 02, 2014","1.469","1.469","1.469","1.469","1.59%"
"Jul 01, 2014","1.446","1.446","1.446","1.446","0.00%"
"Jun 30, 2014","1.446","1.446","1.446","1.446","-0.82%"
"Jun 29, 2014","1.458","1.458","1.458","1.458","-0.07%"
"Jun 27, 2014","1.459","1.459","1.459","1.459","0.41%"
"Jun 26, 2014","1.453","1.453","1.453","1.453","-1.42%"
"Jun 25, 2014","1.474","1.474","1.474","1.474","-3.91%"
"Jun 24, 2014","1.534","1.534","1.534","1.534","-0.32%"
"Jun 23, 2014","1.539","1.539","1.539","1.539","-1.28%"
"Jun 21, 2014","1.559","1.559","1.559","1.559","0.00%"
"Jun 20, 2014","1.559","1.544","1.575","1.525","1.76%"
"Jun 19, 2014","1.532","1.532","1.532","1.532","-3.65%"
"Jun 18, 2014","1.590","1.590","1.590","1.590","-1.91%"
"Jun 17, 2014","1.621","1.621","1.621","1.621","3.05%"
"Jun 16, 2014","1.573","1.573","1.573","1.573","-0.57%"
"Jun 14, 2014","1.582","1.582","1.582","1.582","-0.25%"
"Jun 13, 2014","1.586","1.586","1.586","1.586","-1.67%"
"Jun 12, 2014","1.613","1.613","1.613","1.613","0.19%"
"Jun 11, 2014","1.610","1.610","1.610","1.610","-0.06%"
"Jun 10, 2014","1.611","1.611","1.611","1.611","3.27%"
"Jun 09, 2014","1.560","1.560","1.560","1.560","0.00%"
"Jun 07, 2014","1.560","1.560","1.560","1.560","0.00%"
"Jun 06, 2014","1.560","1.560","1.560","1.560","-5.74%"
"Jun 05, 2014","1.655","1.655","1.655","1.655","-1.95%"
"Jun 04, 2014","1.688","1.688","1.688","1.688","1.26%"
"Jun 03, 2014","1.667","1.667","1.667","1.667","2.33%"
"Jun 02, 2014","1.629","1.629","1.629","1.629","1.50%"
"May 30, 2014","1.605","1.605","1.605","1.605","0.31%"
"May 29, 2014","1.600","1.568","1.601","1.563","1.85%"
"May 28, 2014","1.571","1.571","1.571","1.571","-3.26%"
"May 27, 2014","1.624","1.624","1.624","1.624","-1.75%"
"May 26, 2014","1.653","1.653","1.653","1.653","-0.18%"
"May 25, 2014","1.656","1.656","1.656","1.656","0.00%"
"May 24, 2014","1.656","1.656","1.656","1.656","0.06%"
"May 23, 2014","1.655","1.655","1.655","1.655","-0.48%"
"May 22, 2014","1.663","1.663","1.663","1.663","-1.31%"
"May 21, 2014","1.685","1.685","1.685","1.685","0.90%"
"May 20, 2014","1.670","1.670","1.670","1.670","1.21%"
"May 19, 2014","1.650","1.650","1.650","1.650","0.43%"
"May 17, 2014","1.643","1.644","1.644","1.643","-0.06%"
"May 16, 2014","1.644","1.644","1.644","1.644","1.42%"
"May 15, 2014","1.621","1.621","1.621","1.621","-2.70%"
"May 14, 2014","1.666","1.666","1.666","1.666","-3.48%"
"May 13, 2014","1.726","1.726","1.726","1.726","-1.88%"
"May 12, 2014","1.759","1.759","1.759","1.759","1.32%"
"May 09, 2014","1.736","1.736","1.736","1.736","0.70%"
"May 08, 2014","1.724","1.724","1.724","1.724","-2.43%"
"May 07, 2014","1.767","1.767","1.767","1.767","0.91%"
"May 06, 2014","1.751","1.751","1.751","1.751","0.11%"
"May 05, 2014","1.749","1.749","1.749","1.749","0.81%"
"May 02, 2014","1.735","1.735","1.735","1.735","-2.31%"
